backdoor,ddos,dos,injection,mitm,normal,password,ransomware,scanning,xss
0.00080361817,0.00079790334,NaN,0.0004123849,NaN,0.00087427953,0.6722164,0.00010825928,0.32356796,0.0012192068
0.0005643113,0.0011709826,NaN,0.00074204773,NaN,0.00085833546,0.6823465,8.329422e-05,0.3130598,0.001174645
0.0004449722,0.0020046753,NaN,0.0018907222,NaN,0.000695333,0.67700976,5.9117898e-05,0.31682336,0.0010719672
0.00037901234,0.0024419394,NaN,0.0018701709,NaN,0.0008766364,0.6542215,4.098928e-05,0.33942813,0.0007415828
0.00043605725,0.0031928974,NaN,0.0016468382,NaN,0.00085274805,0.64573944,4.9425635e-05,0.34758702,0.0004955411
0.00026911122,0.0107602,NaN,0.0055352645,NaN,0.0011833742,0.68699586,2.5210236e-05,0.2937299,0.0015011263
0.00028651374,0.025061984,NaN,0.006302356,NaN,0.0011694783,0.69662637,2.0913483e-05,0.26939735,0.0011350441
0.00028068738,0.0562379,NaN,0.010614445,NaN,0.0013679123,0.68267244,1.8859859e-05,0.24821743,0.0005903016
0.00030776477,0.14785159,NaN,0.021696735,NaN,0.0016109836,0.62561584,8.8432635e-06,0.20254692,0.00036126203
0.0002758498,0.5071219,NaN,0.012170491,NaN,0.0011844486,0.39675978,2.8800503e-06,0.08237398,0.00011071733
0.00016628367,0.7719176,NaN,0.007101884,NaN,0.00065655325,0.19660361,2.424663e-06,0.023537261,1.4434257e-05
0.00010464734,0.9136283,NaN,0.0017171118,NaN,0.0002085685,0.07819019,1.4715828e-06,0.0061466717,2.8863676e-06
9.676824e-05,0.94403565,NaN,0.0016806342,NaN,0.00020570254,0.05168334,4.848502e-07,0.0022938862,3.6375254e-06
0.00010252159,0.97416514,NaN,0.0023555649,NaN,0.00020525417,0.022552453,2.6876876e-07,0.0006115003,7.3888514e-06
0.00016519675,0.96885496,NaN,0.0023723731,NaN,0.00028609033,0.027793402,2.959739e-07,0.000520134,7.5290636e-06
0.00015871822,0.9739258,NaN,0.00092361076,NaN,0.00021286962,0.024342537,2.869722e-07,0.00043220783,3.9661218e-06
0.00022772538,0.9684986,NaN,0.0008023282,NaN,0.0002560309,0.029740486,2.1980281e-07,0.000469133,5.512981e-06
0.0002548828,0.9689025,NaN,0.0006459236,NaN,0.0002565154,0.029517481,2.758947e-07,0.0004190349,3.3089705e-06
0.00028264677,0.977106,NaN,0.00043257972,NaN,0.00022909812,0.021656035,3.3701568e-07,0.00029167987,1.6701609e-06
0.00031998174,0.9768762,NaN,0.00028710588,NaN,0.0002809554,0.021954333,4.2679116e-07,0.0002798379,1.0774255e-06
0.00026367337,0.9523189,NaN,0.00034485475,NaN,0.0006716519,0.04588735,2.082438e-07,0.00050980976,3.4407433e-06
0.00029196966,0.9462114,NaN,0.00038954164,NaN,0.00092642754,0.051618565,1.8048995e-07,0.0005583341,3.4805764e-06
0.00036541867,0.9401099,NaN,0.00044828726,NaN,0.0013124228,0.05711835,1.4002579e-07,0.00064128294,4.2319925e-06
0.00043419685,0.9346139,NaN,0.0004957253,NaN,0.0018838001,0.061832167,1.4728836e-07,0.00073664164,3.4849954e-06
0.0005109163,0.8987969,NaN,0.0008913619,NaN,0.0049698134,0.09351554,1.3029717e-07,0.0013093704,5.9627887e-06
0.00056729536,0.8250287,NaN,0.0014175219,NaN,0.015914006,0.15443398,1.2509794e-07,0.0026259692,1.2350358e-05
0.0005054103,0.82030404,NaN,0.0015927551,NaN,0.04555677,0.12872824,1.4113296e-07,0.0033004163,1.22719275e-05
0.00037005363,0.61960185,NaN,0.0024424752,NaN,0.24821718,0.12473332,1.6773122e-07,0.004614279,2.0659745e-05
0.00024650875,0.3266746,NaN,0.0016918677,NaN,0.6244641,0.043921847,1.1461955e-07,0.002986533,1.4407711e-05
8.813887e-05,0.080372825,NaN,0.0006268298,NaN,0.91088426,0.007145785,5.4206843e-08,0.0008775043,4.6781975e-06
2.1619884e-05,0.008365764,NaN,0.00014591048,NaN,0.9905742,0.0007168903,1.3276978e-08,0.000173161,2.4449303e-06
9.172459e-06,0.002258848,NaN,4.449122e-05,NaN,0.99747026,0.00016182174,5.6851266e-09,5.4028063e-05,1.2616915e-06
3.2914575e-06,0.0004606408,NaN,1.2463635e-05,NaN,0.999464,4.299477e-05,1.8623492e-09,1.6079292e-05,6.300655e-07
1.7454291e-06,0.0002208505,NaN,6.1226083e-06,NaN,0.99974304,1.9280798e-05,1.058368e-09,8.224379e-06,7.5814336e-07
1.1160118e-06,0.00014541956,NaN,5.082874e-06,NaN,0.9998288,1.2887347e-05,6.9826683e-10,5.615513e-06,1.0744337e-06
9.864525e-07,0.00011508869,NaN,5.720341e-06,NaN,0.99985933,1.2259314e-05,4.1059636e-10,5.258158e-06,1.33137e-06
5.1641706e-07,4.628189e-05,NaN,3.6319705e-06,NaN,0.99993575,9.399346e-06,2.5708194e-10,3.7771706e-06,7.44529e-07
3.3565044e-07,2.3932307e-05,NaN,3.0590961e-06,NaN,0.99996233,7.2764374e-06,1.6549583e-10,2.62543e-06,3.0468024e-07
2.5611632e-07,1.3313701e-05,NaN,2.5499173e-06,NaN,0.9999763,5.587418e-06,9.798559e-11,1.7384762e-06,1.9810736e-07
1.8490348e-07,6.522095e-06,NaN,1.8038651e-06,NaN,0.99998415,5.610138e-06,7.470209e-11,1.5754972e-06,1.6796714e-07
1.746479e-07,3.1601896e-06,NaN,7.2937604e-07,NaN,0.9999918,3.0281396e-06,5.986315e-11,9.093052e-07,1.4479272e-07
1.6683687e-07,2.2974084e-06,NaN,1.9341883e-07,NaN,0.99999285,1.4563274e-06,1.4587027e-10,8.720893e-07,2.158275e-06
3.206244e-07,2.781602e-06,NaN,5.001316e-07,NaN,0.9999901,3.1240581e-06,2.0242293e-10,1.6663724e-06,1.5466064e-06
4.110355e-07,4.864965e-06,NaN,1.3067591e-06,NaN,0.9999769,5.548414e-06,3.5751133e-10,2.2848496e-06,8.678255e-06
7.4498837e-07,7.388261e-06,NaN,2.8867667e-06,NaN,0.999864,8.246235e-06,1.2660158e-09,3.3387357e-06,0.00011340471
1.369483e-06,1.08549575e-05,NaN,9.503776e-06,NaN,0.9994808,1.7442584e-05,6.1866277e-09,7.715382e-06,0.00047245005
2.2099346e-06,1.4162836e-05,NaN,2.0580941e-05,NaN,0.9985411,2.7419317e-05,1.6337157e-08,9.118455e-06,0.0013854144
4.6782675e-06,1.8363678e-05,NaN,4.6312824e-05,NaN,0.99605983,4.430869e-05,5.8106433e-08,9.999444e-06,0.0038164635
1.9423609e-05,3.1696873e-05,NaN,0.00013673482,NaN,0.94676065,0.00013527746,1.3777733e-07,2.3530036e-05,0.052892577
5.782672e-05,5.3496584e-05,NaN,0.0009813986,NaN,0.47278562,0.00038525113,6.2698274e-07,3.8165363e-05,0.5256975
2.4289848e-05,2.2241546e-05,NaN,0.001046121,NaN,0.013851307,0.00014056779,5.2516652e-06,1.3853539e-05,0.9848964
1.0072081e-05,6.7954447e-06,NaN,0.0008013866,NaN,0.0006981092,8.647006e-05,1.0229453e-05,6.2705644e-06,0.99838066
6.0110324e-06,4.106704e-06,NaN,0.0006073505,NaN,6.980048e-05,6.3912245e-05,1.369088e-05,4.1227263e-06,0.9992311
5.2670057e-06,4.306399e-06,NaN,0.0004939662,NaN,1.4059553e-05,4.717994e-05,2.0339658e-05,2.8297222e-06,0.99941206
6.2616796e-06,5.1030133e-06,NaN,0.00050944765,NaN,5.0737035e-06,4.5442426e-05,3.527387e-05,2.5436918e-06,0.9993907
1.028279e-05,6.433743e-06,NaN,0.0006197044,NaN,2.5551378e-06,5.2164065e-05,5.8815433e-05,2.5824038e-06,0.99924755
2.3179227e-05,7.984077e-06,NaN,0.00078268663,NaN,1.5635677e-06,6.7750574e-05,0.00010294517,2.8965678e-06,0.99901104
1.6210184e-05,9.2279815e-06,NaN,0.00039207647,NaN,6.668021e-07,6.320734e-05,6.822295e-05,2.25347e-06,0.9994481
6.363277e-06,1.0850169e-05,NaN,0.00016430246,NaN,5.649572e-07,6.4599815e-05,4.044042e-05,2.0509717e-06,0.99971086
3.7268007e-06,3.5606752e-06,NaN,6.0453684e-05,NaN,5.565022e-07,3.497226e-05,2.3341718e-05,1.5262674e-06,0.99987173
3.3248957e-06,2.5829747e-06,NaN,5.8179958e-05,NaN,6.5834985e-07,3.0951698e-05,1.856874e-05,1.4506403e-06,0.99988425
3.2359926e-06,3.157009e-06,NaN,5.958186e-05,NaN,8.227331e-07,3.140043e-05,2.0875903e-05,1.4862807e-06,0.99987936
2.5465838e-06,2.3124808e-06,NaN,4.663117e-05,NaN,1.202992e-06,2.9935676e-05,1.8601775e-05,1.5013885e-06,0.99989736
1.9245672e-06,1.1811172e-06,NaN,2.1410484e-05,NaN,2.7159724e-06,2.295512e-05,1.1686072e-05,1.0871388e-06,0.99993706
1.262156e-06,1.8279063e-06,NaN,2.735133e-05,NaN,3.2401013e-06,2.5631127e-05,1.0891027e-05,1.3168263e-06,0.9999285
9.761073e-07,2.5316294e-06,NaN,4.5857305e-05,NaN,5.988987e-06,2.8954291e-05,9.7500915e-06,1.5509418e-06,0.9999044
1.2467352e-06,3.6241897e-06,NaN,2.5259176e-05,NaN,3.0199522e-05,3.3767326e-05,1.5504887e-05,1.2434605e-06,0.99988925
1.0442348e-06,4.048818e-06,NaN,2.4944391e-05,NaN,0.00011819942,4.4770226e-05,1.0971467e-05,1.8705155e-06,0.9997942
3.6943993e-07,2.5904596e-06,NaN,7.1263553e-06,NaN,0.00017990178,2.1811451e-05,1.1174263e-06,2.947808e-06,0.9997842
8.750573e-07,4.645518e-06,NaN,1.0495888e-05,NaN,0.003596215,4.3131826e-05,2.8256925e-06,6.659247e-06,0.99633515
4.359784e-06,1.649519e-05,NaN,3.743328e-05,NaN,0.2230349,0.00016143972,1.5610365e-05,2.9496294e-05,0.77670014
5.258586e-07,3.221173e-06,NaN,1.9157755e-05,NaN,0.99764854,2.8436449e-05,1.2592811e-07,7.3536903e-06,0.0022927616
1.541833e-07,6.969793e-07,NaN,5.6520807e-06,NaN,0.99995863,4.199957e-06,1.1783962e-08,1.2698731e-06,2.9279028e-05
9.8643135e-08,4.2383687e-07,NaN,3.629436e-06,NaN,0.99999106,1.5442544e-06,5.6198393e-09,5.237981e-07,2.6681e-06
9.46141e-08,3.2564745e-07,NaN,2.9159476e-06,NaN,0.999995,9.240903e-07,3.4046412e-09,3.2622435e-07,3.2224727e-07
1.2253564e-07,3.2949953e-07,NaN,3.4566556e-06,NaN,0.9999949,8.356224e-07,1.9878534e-09,2.9102588e-07,6.52835e-08
1.9246629e-07,3.8228595e-07,NaN,4.1947055e-06,NaN,0.99999404,9.0469695e-07,1.5305537e-09,3.0408668e-07,2.3550571e-08
3.2174287e-07,4.1764312e-07,NaN,4.530398e-06,NaN,0.99999344,9.5175824e-07,1.4876761e-09,3.2666e-07,1.4524501e-08
4.741903e-07,4.852433e-07,NaN,4.823746e-06,NaN,0.9999931,8.8693287e-07,1.0150156e-09,2.622321e-07,7.987814e-09
9.437379e-07,4.7502482e-07,NaN,6.369128e-06,NaN,0.99999094,1.0206517e-06,9.1287855e-10,2.391871e-07,6.0999854e-09
7.719387e-07,6.8905685e-08,NaN,7.2645753e-07,NaN,0.99999726,6.7601394e-07,6.6244694e-09,3.9873225e-07,1.08073515e-08
1.2275456e-06,1.01187254e-07,NaN,8.8637734e-07,NaN,0.99999595,1.0978092e-06,1.8459266e-08,7.212674e-07,4.7137094e-09
2.1283254e-06,1.3179196e-07,NaN,9.798708e-07,NaN,0.99999416,1.4000562e-06,7.050186e-08,1.1499185e-06,2.2049408e-08
4.8275715e-06,2.721024e-07,NaN,1.2854858e-06,NaN,0.9999895,1.5518847e-06,9.1639475e-07,1.4317768e-06,2.675657e-07
7.7421055e-06,5.845879e-07,NaN,3.445835e-06,NaN,0.9999763,4.5610254e-06,2.662316e-06,4.610997e-06,1.7625835e-07
1.4407787e-05,1.5271803e-06,NaN,1.0981385e-05,NaN,0.9999337,1.5017633e-05,9.181574e-06,1.4724834e-05,3.0934729e-07
4.4524328e-05,4.9244168e-06,NaN,3.6444122e-05,NaN,0.9996606,6.1285085e-05,0.000127302,6.440766e-05,5.081211e-07
0.00015165149,1.8241626e-05,NaN,0.000107077525,NaN,0.99735117,0.00021761494,0.0019483685,0.00020464137,1.1768232e-06
0.00054894417,7.309159e-05,NaN,0.00032149666,NaN,0.9689078,0.00052867073,0.029153334,0.0004650739,1.6730496e-06
0.0019680867,0.0002531991,NaN,0.0007608676,NaN,0.43217576,0.0013677989,0.56240267,0.0010681533,3.43092e-06
0.0007638337,0.000102499616,NaN,0.00033335932,NaN,0.015750602,0.00042444677,0.982335,0.00028951062,9.164527e-07
0.0003660258,5.034945e-05,NaN,0.00011514217,NaN,0.0015310167,0.00014032546,0.99770206,9.488098e-05,2.836146e-07
0.00013733008,2.6517064e-05,NaN,2.54294e-05,NaN,0.00010559127,5.6558514e-05,0.99961436,3.3989767e-05,1.1314875e-07
7.784651e-05,1.7197277e-05,NaN,1.1172441e-05,NaN,1.2213319e-05,2.6774771e-05,0.9998379,1.6813729e-05,4.2908777e-08
2.926649e-05,1.0399306e-05,NaN,9.000209e-06,NaN,1.8821579e-06,2.056288e-05,0.99991655,1.2366722e-05,2.5442263e-08
2.26266e-05,1.4417841e-05,NaN,6.1873193e-06,NaN,2.0061307e-06,2.1006625e-05,0.99992085,1.2934055e-05,7.101709e-08
2.0110157e-05,1.7154585e-05,NaN,6.2698946e-06,NaN,1.2525722e-06,1.9238609e-05,0.9999243,1.1628869e-05,3.7731848e-08
1.8272667e-05,2.1182925e-05,NaN,7.1802274e-06,NaN,1.417193e-06,2.2599937e-05,0.99991477,1.42910585e-05,2.8604597e-07
1.9108336e-05,3.0145377e-05,NaN,7.5924545e-06,NaN,1.174479e-06,1.9935522e-05,0.9999057,1.5216315e-05,1.1303464e-06
1.8713115e-05,2.7809723e-05,NaN,9.271132e-06,NaN,8.563824e-07,1.7190521e-05,0.99991214,1.2953373e-05,1.098948e-06
1.7456934e-05,4.1040577e-05,NaN,1.609927e-05,NaN,1.2772604e-06,2.0939477e-05,0.99988544,1.6555437e-05,1.2722493e-06
1.286466e-05,6.5543005e-05,NaN,1.779089e-05,NaN,1.7968882e-06,3.173799e-05,0.99983776,3.0371548e-05,2.1889064e-06
1.4863653e-05,0.00012541703,NaN,2.8239765e-05,NaN,3.883288e-06,4.0189698e-05,0.9997441,3.9413524e-05,3.830342e-06
1.4828073e-05,0.00023410996,NaN,3.988093e-05,NaN,1.1254235e-05,7.868498e-05,0.99952865,8.035376e-05,1.225893e-05
1.32432715e-05,0.00045291623,NaN,8.390066e-05,NaN,2.9303692e-05,0.00020932728,0.99892336,0.00025807015,2.9833589e-05
1.5622356e-05,0.000720663,NaN,0.000104917795,NaN,6.971212e-05,0.00025534045,0.99838877,0.00036239423,8.2631705e-05
2.18429e-05,0.0009111777,NaN,0.000114768736,NaN,0.00030693033,0.00056011503,0.9969627,0.0009797807,0.00014261284
2.7952314e-05,0.00088210264,NaN,0.00010856433,NaN,0.0006148047,0.00050178746,0.9967604,0.00084644626,0.0002579314
4.109467e-05,0.0031100838,NaN,0.00033164202,NaN,0.0054128277,0.0019339545,0.98421395,0.0041596927,0.0007967169
6.2593295e-05,0.0045305714,NaN,0.00036097073,NaN,0.016292684,0.0021962216,0.96913314,0.0057179895,0.0017057465
0.0001196736,0.013242071,NaN,0.00072529766,NaN,0.13732094,0.0051668785,0.82540506,0.014738521,0.003281713
0.00012220429,0.012031279,NaN,0.0004202775,NaN,0.56346047,0.0038763422,0.40940118,0.009599082,0.001089124
4.7590183e-05,0.0047148005,NaN,0.000118335396,NaN,0.9436924,0.0011381317,0.04687319,0.0028832927,0.00053216785
3.627597e-06,0.0007251031,NaN,3.6928584e-05,NaN,0.997891,0.0002867953,0.00021726334,0.0008276029,1.1621603e-05
2.2772235e-06,0.00019997852,NaN,1.8017663e-05,NaN,0.9990564,0.00010995542,5.98624e-05,0.00054536294,8.089697e-06
9.872549e-07,7.029084e-05,NaN,2.7191475e-06,NaN,0.9997931,2.1267282e-05,1.0942897e-05,9.933113e-05,1.339671e-06
9.971845e-07,0.00012481853,NaN,1.1948215e-05,NaN,0.9994573,7.7402256e-05,1.7716756e-06,0.00032303116,2.7824326e-06
4.998692e-07,6.752963e-05,NaN,2.7010562e-06,NaN,0.9998535,1.628301e-05,3.264595e-07,5.8556227e-05,5.49983e-07
4.411521e-07,6.372615e-05,NaN,4.177105e-06,NaN,0.9998481,2.3458502e-05,1.2261361e-07,5.9587557e-05,3.544345e-07
4.1307806e-07,5.2176398e-05,NaN,5.081837e-06,NaN,0.9998566,2.5752768e-05,7.941825e-08,5.9392893e-05,5.4290007e-07
1.8173871e-06,0.00011730689,NaN,5.0920426e-06,NaN,0.9994301,7.602008e-05,2.555942e-07,0.00023370369,0.00013557383
1.745946e-06,0.00014097376,NaN,6.5963172e-06,NaN,0.99938977,0.0001043469,2.0665486e-07,0.0002650298,9.136033e-05
2.9038897e-06,0.00013663551,NaN,7.331355e-06,NaN,0.9992409,0.00015464652,6.4950996e-07,0.00040973732,4.7226502e-05
2.5981149e-06,9.257161e-05,NaN,6.030149e-06,NaN,0.9995241,9.6565964e-05,2.06481e-06,0.00025869368,1.7385444e-05
5.725842e-06,0.00014594498,NaN,1.5181154e-05,NaN,0.99873084,0.00029924983,2.4908682e-06,0.00077033974,3.0241905e-05
7.152544e-06,0.00015136601,NaN,2.3345292e-05,NaN,0.9985905,0.0003724307,1.6209013e-06,0.0008335268,1.9941132e-05
1.2734985e-05,0.00019408768,NaN,2.71717e-05,NaN,0.9979619,0.00061923184,1.2372677e-06,0.001167071,1.652592e-05
1.7507029e-05,0.0005275934,NaN,6.0998813e-05,NaN,0.99687344,0.00079620257,5.2187766e-06,0.0016423676,7.661618e-05
5.3424446e-05,0.0015489018,NaN,0.00025288382,NaN,0.984535,0.0048330147,2.350092e-05,0.008571532,0.00018181947
0.0002986837,0.0043579848,NaN,0.0013327873,NaN,0.87530625,0.044676173,0.00050108234,0.072820194,0.00070681906
0.0011717739,0.006714422,NaN,0.0031148507,NaN,0.44691172,0.18303603,0.007950424,0.34791258,0.0031881426
0.0014922036,0.003331416,NaN,0.002687755,NaN,0.064841494,0.36465415,0.0068309233,0.5507631,0.0053990074
0.0014411146,0.001605764,NaN,0.0043932796,NaN,0.016901966,0.46072495,0.0017036624,0.5106445,0.002584708
0.0013852278,0.0010737878,NaN,0.002894422,NaN,0.006885809,0.49123004,0.00055738597,0.49498862,0.0009847009
0.0014079208,0.0007209347,NaN,0.0024196894,NaN,0.0033191093,0.5212272,0.00048128504,0.46973926,0.0006845965
0.0011374138,0.0007649768,NaN,0.0017070719,NaN,0.0025404862,0.51919764,0.0004867647,0.4734364,0.00072921463
0.0013210623,0.00058888237,NaN,0.0019298696,NaN,0.0014844562,0.5181032,0.000593685,0.47539487,0.0005840066
0.0014174713,0.0005647199,NaN,0.001363407,NaN,0.0011664039,0.512642,0.0006390336,0.48163104,0.00057588355
0.0014745297,0.00054332614,NaN,0.00075364165,NaN,0.001079849,0.5187845,0.0006770118,0.47596493,0.00072212925
0.0016875382,0.0005269787,NaN,0.0007559659,NaN,0.0011034633,0.5151163,0.00076817675,0.4793028,0.0007387963
0.0020770424,0.00060085364,NaN,0.00062746194,NaN,0.0009273689,0.51277834,0.0011034245,0.4811338,0.0007517268
0.0015957092,0.0009018391,NaN,0.0022339763,NaN,0.001475841,0.5429453,0.0025108084,0.4445954,0.0037411612
0.0013317674,0.0012281905,NaN,0.0026924512,NaN,0.0014531192,0.581493,0.0025087588,0.40669155,0.0026011814
0.0010644575,0.0022304272,NaN,0.0015170695,NaN,0.00093416724,0.6418347,0.0010421586,0.35069427,0.0006827698
0.0012697948,0.006684011,NaN,0.00068928563,NaN,0.00055946305,0.66189444,0.0029376328,0.3249062,0.0010591542
0.0014714226,0.019813152,NaN,0.00085001753,NaN,0.00081680506,0.7181966,0.006540148,0.25032762,0.00198426
0.0020125331,0.094073676,NaN,0.0013349873,NaN,0.00039946454,0.6935536,0.01342795,0.1936877,0.0015100404
0.0014980014,0.35282794,NaN,0.0007658203,NaN,0.00032615598,0.5173793,0.02393747,0.10225223,0.0010131209
0.00064345315,0.8266994,NaN,0.0002079182,NaN,0.00014971748,0.11464106,0.043694932,0.010425662,0.0035378432
0.00018336845,0.97508836,NaN,2.6235184e-05,NaN,4.6818048e-05,0.012779279,0.010536012,0.0009787394,0.00036125354
0.00010637224,0.99652076,NaN,1.1793163e-05,NaN,7.211643e-06,0.0015437291,0.001657883,0.00011961248,3.2599095e-05
0.00015470065,0.99916935,NaN,3.577821e-06,NaN,3.7822927e-06,0.00036994292,0.0002701011,2.8019012e-05,5.002003e-07
0.00043332315,0.9986547,NaN,3.8646044e-06,NaN,3.8150665e-06,0.00023806028,0.0006453702,1.9899704e-05,9.420662e-07
0.00027662513,0.9992669,NaN,2.0312325e-06,NaN,5.0366693e-06,0.0002016427,0.00023318289,1.2543136e-05,2.0460725e-06
0.00014942182,0.9995209,NaN,2.5241052e-06,NaN,5.5811834e-06,0.00015281259,0.00015654927,9.199963e-06,2.9399605e-06
8.9774534e-05,0.99969995,NaN,3.1661716e-06,NaN,6.447389e-06,0.00013187369,5.8781483e-05,7.728468e-06,2.3225434e-06
0.00010561842,0.9996873,NaN,4.4351686e-06,NaN,1.332259e-05,0.00011806445,6.0987622e-05,6.360336e-06,3.860205e-06
0.00013174606,0.99967,NaN,7.327428e-06,NaN,1.5878466e-05,0.0001123374,4.9400154e-05,6.425865e-06,6.7610567e-06
5.986744e-05,0.99976486,NaN,4.0985187e-06,NaN,1.4417325e-05,0.00013872088,5.9888425e-06,6.5038403e-06,5.6304416e-06
4.8547972e-05,0.9998136,NaN,5.41004e-06,NaN,1.3534773e-05,0.000102967366,6.577896e-06,5.9041595e-06,3.4867742e-06
4.565823e-05,0.9998005,NaN,9.362131e-06,NaN,1.2063961e-05,0.00011779697,4.9756395e-06,5.8083806e-06,3.75553e-06
4.2962085e-05,0.99978775,NaN,1.5324638e-05,NaN,1.282987e-05,0.00012613779,2.652833e-06,5.843816e-06,6.5927416e-06
3.7577145e-05,0.99976164,NaN,2.098404e-05,NaN,1.8486833e-05,0.00014087728,2.047896e-06,5.8016058e-06,1.2677335e-05
1.7663137e-05,0.9997254,NaN,3.692699e-05,NaN,1.2088367e-05,0.00015776846,2.7756962e-06,7.386744e-06,3.9939376e-05
1.408362e-05,0.9995535,NaN,9.503249e-05,NaN,1.5099752e-05,0.00020678641,3.0395952e-06,8.4732055e-06,0.000103967235
1.4275717e-05,0.9988481,NaN,0.00022645164,NaN,1.8146848e-05,0.00024820826,6.3775155e-06,1.0759128e-05,0.00062753743
1.5068285e-05,0.9979843,NaN,0.0005828164,NaN,2.3457416e-05,0.00029277385,1.1446186e-05,1.1392541e-05,0.0010787505
3.750451e-05,0.9922484,NaN,0.0036364973,NaN,3.0045756e-05,0.00048135166,3.729027e-05,1.5996384e-05,0.0035129997
0.00022577021,0.93859583,NaN,0.012385512,NaN,3.2178526e-05,0.0012618852,0.00050515035,3.6862442e-05,0.04695674
0.00031005414,0.7982146,NaN,0.030678365,NaN,6.423469e-05,0.0022547683,0.00096929027,4.7875223e-05,0.16746084
0.0004973428,0.44272396,NaN,0.042905718,NaN,9.399665e-05,0.002428507,0.0015692634,4.4516193e-05,0.5097367
0.00041240596,0.040506538,NaN,0.017169014,NaN,2.4173622e-05,0.0010500047,0.001270993,1.7958093e-05,0.93954885
