z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15
0.19330877,-0.1167495,-0.031189647,0.116612695,0.006183693,0.0090139005,-0.18109699,-0.17956166,-0.039118845,0.25215742,-0.19618714,0.14369637,0.16849253,-0.037114393,-0.0012407112,0.464197
0.2292209,0.2654453,-0.12473954,0.14322998,0.05609264,0.09815189,-0.01431379,0.39523748,0.059924856,-0.19225374,-0.19579913,0.22426318,-0.03851855,0.07182563,-0.19833454,0.08865887
0.10524117,0.37022153,-0.22006235,-0.38377362,0.06732337,0.101128444,-0.080018766,0.1158928,0.07743703,0.15167771,-0.3753683,0.19526607,-0.26102707,-0.27143484,0.055148628,0.359002
-0.12993021,-0.12971562,-0.19060111,0.12786774,0.1836065,0.0192088,0.33946073,0.11506198,0.15948859,-0.039958887,-0.22086376,0.13641813,0.15194048,-0.0662635,-0.20414121,0.25531256
-0.34839076,-0.20900926,-0.13019046,-0.30036244,-0.061168097,-0.3848896,-0.027792193,-0.026101049,-0.05408921,-0.33312967,-0.027568528,0.15367077,0.15636306,-0.06835956,-0.22809182,0.013798841
0.3488728,-0.33375213,-0.08881383,-0.079111315,-0.13292485,0.051217258,-0.2297414,-0.22596073,-0.1529288,-0.11978443,-0.011269479,-0.13950449,0.10041493,-0.34000424,-0.16368304,0.2684864
0.12498041,0.002899778,-0.26729676,0.10719078,-0.16424936,0.0036813025,-0.09354559,-0.1499088,0.11046571,-0.0862671,-0.056501914,0.098158546,-0.03436932,-0.09243402,0.055225976,0.056344736
0.18647972,-0.12558967,-0.1433975,-0.23424543,0.010169615,0.19732139,0.10645573,-0.10493229,-0.08806535,-0.025376666,0.029424043,0.14464748,0.00032078364,-0.2602475,-0.2724546,0.21660767
0.06584225,0.11232526,-0.005706668,-0.088702835,-0.003523843,0.44355687,0.16683951,-0.019918771,0.38517827,-0.031966347,-0.49006197,0.09935225,-0.21084382,-0.057886343,-0.0026645835,-0.103609875
0.16168417,0.49938112,-0.016704338,0.19557503,-0.2758331,-0.004064714,0.13799378,0.48664734,0.15457602,0.014495514,-0.24514936,0.083712704,0.09313928,-0.070280835,-0.10941023,-0.4310874
-0.11722513,0.26827675,-0.14515151,-0.039059307,0.03156437,-0.16810098,0.16547038,0.10706087,0.09056016,0.12557212,0.09063068,0.18067627,0.16009001,-0.2781318,-0.27038378,0.20036909
-0.03893902,0.008996553,-0.2768309,-0.15206702,-0.034453496,0.33288825,-0.13429047,-0.011971888,0.23004913,-0.20754752,-0.33744892,0.4396005,-0.49646112,-0.34088203,0.022795526,0.16876128
-0.078542285,-0.17878148,-0.16706927,-0.21373755,-0.08207729,0.042258024,0.07002099,-0.08630612,-0.0846444,-0.13975933,-0.16244443,0.11200923,0.12512182,0.09409612,-0.24405092,0.12417142
-0.29786804,0.41199532,0.18926552,-0.090118185,-0.03668933,-0.03563446,0.18703383,-0.35090324,-0.06285056,-0.034087237,-0.16230115,0.2961859,-0.06295428,-0.3230758,-0.17220905,0.05712376
0.10920721,0.10456236,-0.2999103,-0.41618076,-0.02325749,0.2549102,-0.10311006,0.32492077,0.09227386,-0.13750155,-0.15615106,0.23348314,-0.11956087,-0.3111276,0.095486745,0.09427846
-0.15104336,-0.42551315,-0.46946034,-0.030645758,0.23634082,0.34651747,0.20108159,-0.08037778,0.1442151,-0.16080733,-0.00537461,0.3677161,-0.20313643,-0.061044566,0.20630193,0.03848049
0.0041745785,-0.024529839,-0.2737631,0.1317802,0.048563607,-0.06275953,0.0774743,0.16350386,0.05887711,-0.030105196,-0.14780094,0.10627429,0.27903405,-0.19357069,-0.009073018,0.16888756
0.06040642,-0.13411213,-0.13546926,-0.09137502,0.12303004,-0.19738756,-0.15967712,0.14468926,0.15446274,-0.086399905,0.08412657,0.26208845,0.07698118,0.047650572,-0.13008066,0.13367222
