z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15
-0.052844256,0.03706188,0.02551331,0.041987292,0.087813005,0.0016884682,-0.026882917,0.27831098,0.12265694,-0.13063426,0.16710961,-0.014123519,0.09377632,-0.14965655,-0.081850834,-0.1276467
0.001999674,0.022948006,0.02198731,0.10143759,-0.014771177,0.086948164,-0.061526716,0.3005563,0.14443403,-0.10107159,0.05282659,-0.04073325,0.09936824,-0.09093275,-0.08477533,-0.1285579
0.0068388386,-0.027969245,0.012736637,0.143148,0.009625671,0.11052191,-0.0017851955,0.1744943,0.038989488,-0.07149111,0.10366518,0.009384309,0.14661987,-0.13511062,0.012637781,-0.15040666
-0.015199515,0.027444169,0.015677942,0.07029525,0.045804996,0.115362495,-0.032894555,0.26437232,0.10016352,-0.07163893,0.1820979,-0.018030547,0.12508786,-0.101642266,-0.09967039,-0.13852046
-0.033378646,0.0059546423,0.014616728,0.11801391,-0.0040415,0.026122164,-0.091145925,0.357079,0.20898896,-0.15094744,0.06785628,-0.041539077,0.073163584,-0.16255899,-0.16872136,-0.13039464
-0.0321272,0.15750235,-0.027166974,0.0900961,0.003888745,0.050684907,-0.12349255,0.2934129,0.11200946,-0.08580061,0.09368399,-0.034502085,0.10199203,-0.19156504,-0.13440971,-0.20784996
-0.016723312,0.07848313,-0.03608888,0.12628865,0.017926456,0.03009898,-0.08179648,0.38180715,0.108939506,-0.09019381,0.08558914,-0.030093256,0.13823095,-0.06661386,-0.14354756,-0.15705343
-0.09146468,0.077756375,0.023567228,0.14538506,0.0657245,0.030563753,-0.16038412,0.2800289,0.12876695,-0.13471174,0.09613952,-0.039453067,0.077744655,-0.19099413,-0.13557167,-0.12731065
-0.061723746,0.15355337,0.027706271,0.10775774,0.02675023,-0.03794615,-0.1587357,0.24476904,0.13143861,-0.07932946,0.12511091,-0.014058992,0.05387682,-0.20967075,-0.16671404,-0.12822607
0.018458417,0.0751649,0.033263195,0.034417447,0.03491782,0.015268734,-0.00677052,0.34644568,0.14683847,-0.11058933,0.1329039,-0.049151927,0.106873065,-0.11367645,-0.0591136,-0.11489181
-0.020695321,0.082459874,-0.057161476,0.02828145,-0.029476065,0.08252268,0.017716726,0.35852543,0.193839,-0.09446508,0.107769184,-0.06294208,0.09982767,-0.03004926,-0.068967216,-0.1400918
-0.09157044,0.032094605,0.042040195,0.09346417,-0.0007330964,0.025618877,-0.17707554,0.36976036,0.21617514,-0.084575266,0.09042516,-0.0724645,0.15186167,-0.18240385,-0.1374344,-0.118119106
-0.061898656,0.11978484,-0.037789788,0.1430122,-0.041405797,0.09246939,-0.10083725,0.34705746,0.17387983,-0.04147426,0.09602623,-0.042846903,0.09512406,-0.07236065,-0.15394947,-0.20068537
-0.052565336,0.030680494,0.008726003,0.10225593,0.028201703,0.02436794,-0.115378805,0.29212528,0.1097462,-0.07123732,0.09813043,-0.096747816,0.060480814,-0.12775658,-0.060604878,-0.10545863
-0.037843235,0.01218716,0.053269286,0.03367855,0.06518695,-0.014297703,-0.018951869,0.32183146,0.21338595,-0.10726443,0.1512884,-0.07307788,0.13024645,-0.089641705,-0.10081005,-0.085153826
0.02388189,0.09009707,0.021300372,0.10038142,0.005754021,0.045575168,0.0028988863,0.3640621,0.115114115,-0.057946306,0.11799732,0.10570004,0.06367724,-0.08288981,-0.094836086,-0.14913553
-0.00023937014,0.07170858,0.08240187,0.13313061,0.011132446,0.05885269,-0.061732214,0.26523054,0.15417485,-0.0189567,0.16408665,0.031359404,0.0839197,-0.21512175,-0.099618636,-0.12127857
-0.028621582,0.017162407,0.021790482,0.098343015,-0.019253068,0.090217195,-0.057180118,0.3526895,0.14476185,-0.13293175,0.048165284,-0.058682986,0.05939794,-0.17767738,-0.1166878,-0.14016914
-0.03538142,0.082118824,0.0054499004,0.020317614,0.04537602,-0.018982517,-0.056338403,0.30649707,0.15165085,-0.15030015,0.15441959,-0.009950784,0.08155024,-0.1753711,-0.16936848,-0.1299101
-0.07246556,0.12131036,0.020345518,0.0704673,0.05944975,0.058175016,-0.12325591,0.25985503,0.091933936,-0.098371394,0.13131061,-0.023221133,0.10212654,-0.1849062,-0.099723846,-0.16469954
-0.05449447,0.07790872,0.031088494,0.047290865,0.00036585348,0.06346562,-0.08957125,0.23776089,0.18356322,-0.027671073,0.13896646,-0.089305036,0.1194956,-0.08615225,-0.10098622,-0.14430104
0.010774474,0.056221385,0.016280932,0.055137258,0.045552466,0.09541317,-0.048117742,0.28828996,0.11226558,-0.10084104,0.19986893,-0.046149872,0.107019104,-0.1558677,-0.012313639,-0.12042338
-0.049772296,0.08448857,0.08543541,0.11112261,0.03242538,-0.008022955,-0.15636788,0.33905667,0.17902176,-0.12235454,0.15784055,-0.010003906,0.020569718,-0.19098759,-0.20977794,-0.03183077
0.010934224,0.03961684,-0.0007539336,0.032255743,-0.025539612,0.06420808,-0.11272224,0.3212647,0.23194617,-0.083745174,0.076602675,-0.03064464,0.075018905,-0.14076784,-0.11567295,-0.06435691
-0.014047752,0.07080763,-0.0071035093,0.05024213,-0.015055198,0.046338018,-0.044717275,0.3132147,0.13225758,-0.11859879,0.11586047,-0.0608488,0.1317787,-0.16935454,-0.11278762,-0.14986342
-0.0066125863,0.04542856,0.017726574,0.14797397,-0.027874207,0.05431117,-0.14703695,0.34563845,0.1506557,-0.10861683,0.123609655,-0.07103376,0.13239002,-0.12605953,-0.15623191,-0.17371999
-0.07012385,0.034745507,0.02556718,0.034898203,0.013225899,0.07803738,-0.06618828,0.35850206,0.15339932,-0.06582188,0.11891401,-0.023381036,0.12747163,-0.16508633,-0.13586086,-0.1020454
-0.061196722,0.12105447,-0.009413652,0.091390364,0.025263155,0.024082627,-0.13248882,0.3518611,0.1674356,-0.09755468,0.09880802,-0.025290407,0.052146867,-0.19501056,-0.20835164,-0.13212827
-0.051154606,0.04931219,0.017031334,0.0623512,0.008837738,0.038406044,-0.031066129,0.3376915,0.20231527,-0.088858485,0.113702916,-0.014354688,0.057713103,-0.17701115,-0.1494223,-0.09524769
0.0072237398,0.066313885,-0.0031383717,0.12040162,-0.019504627,0.10923394,-0.06457033,0.30765092,0.13658729,-0.051873825,0.13780992,-0.026273796,0.07926155,-0.17946382,-0.20098205,-0.1676559
0.014659835,0.021778574,0.007057111,0.15106829,-0.013897624,0.09105006,-0.028177146,0.33115092,0.17000546,-0.07848933,0.12355228,-0.048815876,0.12181286,-0.07812009,-0.07749076,-0.16044769
0.017596275,0.104333125,-0.0070333495,0.10448931,0.030243915,0.008066698,-0.08794816,0.33620253,0.1665607,-0.10290737,0.15206793,0.004281433,0.07316419,-0.1740621,-0.14057009,-0.13522305
-0.047267158,0.0056009023,0.0015032933,0.11858135,0.028076643,0.07493341,-0.0085892845,0.2664099,0.061708573,-0.07703181,0.1435106,-0.0031958164,0.13142298,-0.10657728,-0.02580379,-0.18847361
-0.0027822072,0.022774132,0.002773128,0.052660737,-0.01612344,0.034041706,-0.142339,0.34363386,0.19606298,-0.076054476,0.12579337,-0.10470002,0.09758163,-0.10533141,-0.13594484,-0.08188446
-0.06166282,0.013513621,0.029760255,0.13482904,0.01038012,0.04657883,-0.02484079,0.2839152,0.0886862,-0.057580296,0.07109637,-0.03189554,0.114625506,-0.047390983,-0.06755803,-0.16770768
-0.060582895,0.029235007,0.06618056,0.08484121,-0.010765508,0.114241816,-0.0015565702,0.29504567,0.149759,-0.08356665,0.13973892,-0.03095525,0.09153339,-0.12317889,-0.041969877,-0.12538227
-0.013020261,0.025968635,0.047778137,0.03878688,0.05369789,0.0331685,-0.031705987,0.30947804,0.13133508,-0.11573156,0.11936067,-0.004420394,0.09737623,-0.15961431,-0.07852098,-0.094721355
-0.008266752,0.08900654,0.024119904,0.03908811,0.075019255,-0.037061352,-0.1312187,0.32826406,0.103994735,-0.10928448,0.11409056,-0.011006774,0.06438065,-0.15756692,-0.15872963,-0.0951407
-0.027120207,0.059386466,0.02512832,0.11013923,-0.031914268,0.03817738,-0.067722775,0.25752652,0.19802903,-0.07115631,0.095289275,-0.11713087,0.07819416,-0.18127906,-0.13244177,-0.1429611
-0.016459651,0.03467883,0.016192676,0.07379467,0.012968612,0.014799325,-0.14593332,0.3455146,0.18175396,-0.08131121,0.12307738,-0.033797383,0.097887024,-0.16116185,-0.15386829,-0.10804877
-0.06085987,0.080732904,0.035486475,0.099275984,0.0034436756,0.06176246,-0.11875145,0.33908698,0.14295833,-0.043451767,0.16523834,0.033847377,0.082063146,-0.14549375,-0.17088859,-0.056149412
0.013845514,0.011073133,0.009042544,0.03845788,0.07608854,0.09744148,0.10688212,0.28765792,0.081878625,-0.03563913,0.12546809,0.048787348,0.17118818,-0.03840013,0.026874164,-0.14199932
-0.058985777,0.0009425215,0.043595288,0.12388568,-0.009511196,0.06651113,-0.084679954,0.26045185,0.14236449,-0.10506578,0.12811287,-0.114666745,0.15268178,-0.15723418,-0.082138516,-0.11875328
-0.016401388,0.084647864,0.049379937,0.07588498,0.028455304,0.020319514,-0.09107997,0.27972546,0.10866441,-0.050480668,0.15699631,-0.055040877,0.086753264,-0.15307824,-0.13734649,-0.11477111
-0.040243093,0.0391534,0.0682497,0.07912524,-0.009239483,0.077010654,-0.08822398,0.21164931,0.1335643,-0.048170436,0.18733914,-0.028277101,0.18393178,-0.11987692,-0.061395966,-0.08482335
-0.080460764,-0.02334932,0.05629249,0.1568529,0.017278824,0.04900251,-0.116606854,0.30047005,0.14071338,-0.10023556,0.08992513,-0.0046272455,0.11813046,-0.24222286,-0.11264002,-0.10620856
-0.019518502,0.037874408,-0.02156923,0.08445142,0.046909567,0.033848934,-0.008660392,0.31662375,0.06500347,-0.068733625,0.09628154,-0.00071344315,0.10247803,-0.07967722,-0.015458854,-0.1565624
-0.06671012,0.037553422,0.042587593,0.09496728,-0.0033276074,0.12532954,-0.078532584,0.29773974,0.10165568,-0.11630292,0.087818116,-0.053457055,0.19363168,-0.060766693,-0.06431502,-0.15513965
-0.014553387,0.08266352,-0.00423078,0.09611668,-0.039785672,0.0012969361,-0.10626541,0.3822103,0.21354997,-0.059509512,0.099174924,-0.043537725,0.03045228,-0.17788617,-0.20081009,-0.12056262
-0.09697653,0.050936215,0.010395073,0.075813085,0.041283526,0.020774325,-0.13620164,0.25957134,0.09662838,-0.10412609,0.100183055,-0.09050215,0.12088517,-0.18171556,-0.11601905,-0.10842288
-0.07363293,0.014990572,0.021448124,0.10758481,0.032254048,0.031792387,-0.07790295,0.2753725,0.175388,-0.09514077,0.107605405,-0.09446575,0.15465912,-0.10502092,-0.14878874,-0.11974275
-0.08497626,0.08363908,0.01431503,0.033939186,0.06277647,0.04874946,-0.049095042,0.35289717,0.18775293,-0.13759251,0.08458465,-0.15469466,0.106225714,-0.06686685,-0.10471322,-0.13762893
0.024716156,0.093623474,-0.008372399,0.07032687,0.015522959,0.035704464,-0.06301443,0.37184465,0.1271565,-0.12817492,0.160327,0.014853688,0.1169179,-0.23733932,-0.1423571,-0.18129422
