uri_emb_0,uri_emb_1,uri_emb_2,uri_emb_3,uri_emb_4,uri_emb_5,uri_emb_6,uri_emb_7,uri_emb_8,uri_emb_9,uri_emb_10,uri_emb_11,uri_emb_12,uri_emb_13,uri_emb_14,uri_emb_15,uri_emb_16,uri_emb_17,uri_emb_18,uri_emb_19,uri_emb_20,uri_emb_21,uri_emb_22,uri_emb_23,uri_emb_24,uri_emb_25,uri_emb_26,uri_emb_27,uri_emb_28,uri_emb_29,uri_emb_30,uri_emb_31,uri_emb_32,uri_emb_33,uri_emb_34,uri_emb_35,uri_emb_36,uri_emb_37,uri_emb_38,uri_emb_39,uri_emb_40,uri_emb_41,uri_emb_42,uri_emb_43,uri_emb_44,uri_emb_45,uri_emb_46,uri_emb_47,uri_emb_48,uri_emb_49,uri_emb_50,uri_emb_51,uri_emb_52,uri_emb_53,uri_emb_54,uri_emb_55,uri_emb_56,uri_emb_57,uri_emb_58,uri_emb_59,uri_emb_60,uri_emb_61,uri_emb_62,uri_emb_63
-0.021717189,0.011910929,-0.04766742,0.026477307,-0.003632578,0.019478582,0.045682497,-0.058592264,0.02583606,0.004268321,0.02993762,0.036463942,0.0074343695,0.020808805,-0.028006705,0.03494839,-0.042405374,0.025645003,0.0003963011,0.03388302,-0.048697073,0.008811043,-0.0073337727,-0.009466285,-0.02243818,-0.0012326743,-0.011481329,0.01100765,0.0047167786,0.0010090941,-0.017973248,-0.021261249,0.00041243585,0.022276802,-0.014744534,0.05451694,-0.06312369,-0.042386323,-0.059778657,0.0012893993,-0.036831126,-0.054183174,0.0221709,0.0034564703,-0.004287478,0.06272937,0.0014764086,-0.01347724,-0.064296454,0.004774427,-0.018865718,-0.026874352,-0.054782555,0.020823685,0.016722405,0.027116654,0.008481627,0.0054402696,-0.061215095,0.059954528,0.0139529,-0.03658167,-0.06141898,-0.048027493
0.009969308,-0.034998048,0.019395273,-0.017714664,0.025126504,-0.05819919,-0.02278492,-0.014424965,-0.00205677,0.006433395,-0.040635735,-0.017526746,0.03324763,-0.009637934,0.015342431,0.034492496,-0.036374953,0.063612305,-0.054642,0.028060358,-0.02340722,0.04646531,0.056305494,-0.026430802,-0.03707192,-0.014563458,-0.01091253,0.031015666,-0.012780304,-0.005482766,-0.025889035,-0.013062079,-0.0140729025,-0.0037078443,0.047115617,-0.053212695,0.04029793,-0.054841798,-0.013152852,-0.021109337,-0.020226052,0.052193288,0.0029601976,-0.0020337952,-0.02332104,-0.02596868,0.028795188,0.0040874854,-0.028592004,-0.041849542,0.015359364,-0.0031200685,-0.04350178,-0.047123536,0.023386674,-0.009726708,-0.00468952,-0.028901173,-0.027022995,-0.05920095,0.055119902,-0.045180555,0.037156153,0.03635944
-0.021211693,-0.06201358,0.032576934,-0.03055321,0.0019464905,0.06574067,0.06229826,-0.016415676,-0.06279497,-0.022540992,-0.0441474,0.0058444203,0.067399286,0.03402661,-0.06629482,0.04217443,-0.046337213,0.023941332,0.019814007,0.036758706,0.01330614,0.01043023,0.010097221,-0.03857755,-0.044720694,-0.062866636,-0.047556352,-0.047391206,-0.0038200826,0.004491481,-0.013998334,-0.020405991,0.0054261587,-0.014396431,-0.0419707,0.036181357,-0.018844202,0.06438801,0.04916716,-0.03316464,0.016473731,0.06737298,0.007620742,0.042095352,-0.0057445625,-0.030212898,-0.029130897,0.015840333,-0.01147494,0.006603859,-0.002911009,0.015043631,-0.0027725964,-0.034015775,-0.033307258,-0.04029349,0.045053605,0.01546518,0.0015391023,0.008890931,-0.010535871,-0.0126288235,0.040317338,0.016367134
0.012346385,-0.042650137,0.030785548,0.033464424,0.019270968,0.032698296,-0.023811642,-0.017693274,-0.027479999,-0.036087483,-0.015960718,0.05632714,-0.033739172,-0.032602064,-0.04622634,0.0663641,0.062200166,-0.006845776,0.052593093,-0.045676578,-0.04713802,-0.02711892,0.009241576,-0.029962601,0.010566751,-0.030654278,-0.002011427,-0.02377636,0.02977975,-0.023996864,-0.011821808,-0.06573477,0.026205339,0.06346334,0.041206777,-0.04623466,0.0035274683,-0.027759448,-0.014483626,0.007573682,0.04909882,0.025429148,-0.027001843,-0.009385454,0.030685233,-0.0007361907,0.04796992,-0.037442904,0.059722833,-0.011446562,0.0085453475,0.03493416,-0.030240672,-0.032513414,0.017247349,-0.061956447,-0.041912865,-0.03956427,-0.06269329,0.0013160594,-0.03347364,0.0050232364,-0.047327407,-0.057865564
0.0649553,-0.0060689533,-0.029157352,0.022744898,0.013778776,0.0090936925,0.06599282,-0.049708556,-0.007906195,0.022668311,0.06428277,-0.030163987,-0.02790772,-0.040969037,0.0073880646,0.010237687,-0.027723676,0.010016868,-0.06291076,0.05687767,-0.0016012145,-0.015575845,0.04817199,0.055532023,-0.043099575,0.0063335164,0.042341836,-0.05885232,-0.008345736,-0.012649934,0.06264442,0.030787967,-0.029645229,-0.011365087,-0.06129771,0.04935155,0.012441505,-0.007116897,0.05670197,-0.053153705,-0.02372782,-0.042556137,-0.027868824,0.009876495,0.03723404,0.0045146546,0.018676776,0.061877396,0.032113027,-0.0046344064,-0.059677284,-0.037463263,-0.02845021,0.0085200695,0.009348774,-0.02241584,-0.05235894,0.05141665,0.030307394,-0.021110866,-0.021903597,-0.032914814,-0.022007309,-0.06595102
-0.008099977,0.029839063,-0.027792932,-0.019815778,0.04676477,-0.03478814,-0.038903713,-0.035498668,0.023060203,-0.032280225,0.022059683,-7.07389e-05,0.054764114,-0.06517197,-0.015509631,0.011751512,-0.049205925,0.013202885,0.0008570312,-0.012582075,-0.005764503,0.027148321,-0.052023783,-0.051490847,0.02786985,-0.053684734,-0.02378525,0.030995732,-0.042056542,-0.039989457,-0.054627664,0.0461238,0.0530265,-0.05921452,-0.012296373,-0.06574465,0.01650046,0.034700688,-0.05774767,0.00423618,0.0022354785,-0.0014587708,-0.0029602158,0.04421899,-0.04511204,-0.04608541,0.009236918,0.059013482,-0.029806066,0.018072993,-1.4778518e-05,-0.058113154,0.052071966,0.06342423,-0.05591282,0.046867084,0.035145834,-0.009748101,-0.017111044,0.008681409,-0.0068624606,-0.008405008,0.030818446,-0.00061443506
-0.0120440805,-0.05592445,0.030132884,0.010462154,0.047130756,-0.022889145,0.054794148,0.040991172,-0.04667501,0.018295286,0.028276913,-0.010960259,0.03140397,0.0037265928,0.05281661,-0.0003609392,0.02279886,-0.051949166,0.033413704,-0.020716792,-0.005981948,-0.008519655,-0.06107197,0.0257202,-0.0037588892,-0.01581854,-0.012740689,-0.012647825,0.0069260984,0.0635998,0.027415875,0.06440401,0.061127167,0.033804104,-0.06589929,0.013457552,0.014621792,-0.018456344,0.04349833,0.052872624,-0.051739197,-0.022452625,0.026164006,0.03663533,0.006206449,-0.01373479,0.014900054,-0.029322289,-0.01473865,0.022406265,-0.055048857,0.021738403,0.013172835,0.04997539,-0.024152486,-0.026740571,-0.018022561,-0.0087299235,0.058673225,0.06028044,0.03286871,0.014335074,0.01785049,0.021146856
0.013918663,0.0017029244,0.012314854,-0.008079961,-0.013971266,0.015783967,0.014258081,0.011939088,-0.022157013,0.04059833,0.035442255,0.0010016919,-0.053066205,0.044391353,-0.061402913,0.027824936,-0.0036937434,0.0085592335,0.05740913,0.052403823,-0.025988363,-0.019593574,0.008586474,-0.039229635,-0.0056520663,0.0013862672,-0.014310549,-0.06458884,-0.009165389,-0.0337445,0.015974285,-0.058940165,-0.0025057553,-0.053093407,-0.002619984,0.06445401,-0.015814701,-0.06665968,-0.010981683,0.03509733,0.06478398,-0.01295553,0.059902377,-0.030312782,-0.025973339,0.054478575,-0.010851537,-0.03289891,0.056127727,0.026775235,0.024494106,-0.01805357,0.048285898,-0.0023118034,-0.060975052,0.04880882,-0.06538829,-0.011973391,-0.035697244,-0.005547446,-0.031785525,0.018055692,-0.012461055,-0.04349697
0.058721673,-0.045596566,0.04591299,0.00429825,0.026000015,0.014902958,-0.039667018,0.0010016976,0.008246198,0.016583726,-0.002458635,-0.058945075,-0.012756214,-0.048715543,0.0052656885,-0.00081786455,-0.036329772,0.0041374965,0.060575094,0.05818773,0.008003459,-0.02466628,-0.0103172725,-0.023287041,-0.009035635,0.0049844095,0.021356754,0.011244437,0.00766066,-0.040486112,-0.019174678,-0.031182839,-0.041554965,-0.0063075554,0.031198964,0.02095748,0.026425831,-0.036760367,-0.013058789,-0.0018366533,-0.04582532,-0.01883105,-0.020155808,0.0015468311,-0.0056079957,0.0539941,0.0329992,0.03824087,0.050114293,0.04756036,0.011561122,0.004790281,0.046127155,0.03286333,-0.023451982,0.037207916,0.0443437,-0.0003326158,-0.014783534,-0.015286295,-0.019677691,0.027360654,0.022448268,0.028950196
0.008287589,0.048060935,0.0066047614,-0.05874298,0.023095518,0.03247004,-0.018203253,-0.037426315,0.028072746,0.039125293,-0.0038102148,0.0047885654,-0.005964762,-0.0005951154,0.027177779,0.018881058,-0.036772117,-0.041163154,0.0062762024,0.0023641551,-0.028259443,-0.0053966246,0.043109503,-0.06247178,-0.06661927,-0.015139362,-0.006405709,-0.055670146,-0.034725435,0.014568823,0.013087563,-0.006639221,-0.025339121,-0.009580853,-0.01596668,-0.066812225,-0.0066783647,-0.065966755,0.0246425,0.06561344,-0.0635605,-0.035628177,0.00363201,-0.030669922,0.025053363,-0.03688644,0.022063795,-0.00080524955,0.00065575197,-0.03517827,0.058282405,-0.01769019,0.005309121,0.049875528,0.04459026,-0.025768353,-0.050013594,-0.060880095,-0.057542905,0.027069034,0.025087759,-0.016986694,-0.022143964,-0.012531906
-0.047160298,0.04150272,-0.016478369,-0.065209486,0.034308743,0.015897876,-0.026469555,-0.026748598,-0.031538185,0.05412666,-0.04730808,-0.039998136,-0.009750245,0.009412283,-0.021518063,-0.05459039,0.025637247,-0.0577044,0.047280524,-0.028628467,0.019315017,0.020836117,0.044407684,-0.023367608,-0.03106905,0.05582589,0.030789621,0.035659604,0.0255098,0.02953456,-0.025190087,-0.010863033,-0.0011643459,0.06351275,0.061062288,0.06349775,-0.044863798,-0.042312592,-0.037529998,-0.0018802402,0.026173687,0.06391373,-0.026212856,0.0052866894,0.03131194,0.026053756,-0.026365306,0.013182614,-0.02211407,-0.0563575,-0.011423122,0.022902036,0.032970343,-0.033225276,-0.012416988,-0.04331425,0.041480582,-0.012423889,-0.014512745,0.04577274,0.060670014,-0.009754673,-0.03544967,0.047043495
0.019440707,-0.02738364,-0.015873548,-0.059502188,-0.015449061,0.017802995,0.02015011,0.00081238773,0.002797571,-0.045437615,-0.022792228,0.013878667,0.0062305625,0.03881279,-0.0059291646,0.04780022,-0.025793327,0.010408507,0.028105898,-0.017574046,-0.028734539,0.022241198,-0.0031045335,-0.012056345,-0.051360667,-0.05945527,0.014558661,-0.040823057,0.036223076,0.0010448557,0.0390741,-0.040231746,0.0074749608,-0.028962117,0.01779656,0.013319643,-0.04051404,0.0664433,-0.06300457,0.00044166856,-0.044458967,0.033720512,-0.000502966,0.024606455,-0.015159429,0.033517342,0.019591182,-0.051983234,-0.01295345,0.01755805,-0.02605483,0.025383947,0.028537925,-0.022429312,-0.06371274,-0.06675685,-0.0009667934,-0.04190891,-0.003004605,-0.019259095,-0.0059971963,0.034389205,-0.00072917383,-0.0626899
0.00590555,0.0030436288,-0.04456971,-0.025101218,-0.012630648,0.00735218,-0.004502113,-0.00023061148,-0.036094937,0.024857014,0.055243034,-0.011077182,0.056080878,0.022901159,-0.0149270585,0.0123893265,0.04205253,0.059072126,0.017490607,0.024983138,-0.05300186,-0.012364372,-0.006950984,0.059840158,0.05841411,-0.021251138,-0.02157985,-0.045592975,-0.012932812,0.017348602,-0.0038604503,-0.0376364,0.050029993,0.009127891,-0.054367032,0.034699965,0.026847849,0.0036599291,-0.04906578,-0.016135443,-0.034142815,0.013878641,0.038689844,-0.064229205,0.03662713,0.025298001,-0.029612314,0.0649574,0.05938383,-0.05784038,0.01012975,-0.056769665,-0.010880615,-0.0039544445,0.031701252,0.010248978,0.023167046,0.065643795,0.04549922,-0.009889735,0.029318886,0.036525015,0.030322326,-0.022004105
-0.06004828,0.02922513,0.023805989,0.021885362,0.047527187,-0.05191156,-0.006942411,-0.030534511,0.061862916,-0.0007529344,0.008816596,0.041553166,-0.013541566,-0.021859465,-0.06492022,-0.024701383,-0.01347791,-0.025302816,-0.040406525,-0.019904787,-0.0390046,-0.067507036,0.052483693,0.026030783,-0.021246878,-0.050509505,0.041939665,0.031356268,0.0010948763,-0.04972119,0.05844174,-0.030770523,0.009470907,0.007665486,0.016910566,-0.017710602,0.014842325,-0.058974266,-0.029532628,0.032246765,0.025282575,0.03502318,0.0051574605,0.00015474245,-0.023650873,-0.014506853,0.037531294,0.051189862,0.024823051,-0.05528677,0.021517469,-0.063184306,0.025999753,0.02842042,0.06455041,0.048143927,0.014801117,0.017606268,0.007372358,-0.05488329,-0.040122993,0.05897647,0.0018862104,-0.015137149
0.03397203,-0.032659985,-0.017978799,-0.012054962,0.045692,0.017153122,0.04174137,0.06449711,0.020208562,0.026571978,-0.035037313,0.006589232,-0.058721572,-0.026345404,-0.008216271,-0.04192941,0.029690407,0.0011647186,0.036246747,-0.011519318,0.0309378,0.011510179,-0.028748324,-0.05973685,-0.04260653,0.010722234,-0.028807871,0.014959406,-0.0020073946,0.026170464,-0.009748552,-0.004904004,0.05745973,-0.013181453,-0.024681915,-0.045923673,0.011905138,-0.00899396,-0.009255366,-0.024961945,-0.0024335578,-0.0066671637,-0.037658527,-0.050348938,-0.007354452,-0.007391276,0.010527777,-0.034938212,-0.007983893,0.0021561333,-0.025501441,-0.044961654,-0.057838473,-0.049349576,-0.052200135,-0.024352351,0.03561669,0.06113738,-0.017698195,-0.050631553,0.031552665,-0.026919197,0.03560417,-0.02642606
0.028228333,0.04342674,-0.006976255,0.013383484,-0.050254684,0.00899939,0.062369134,0.035624653,-0.0075819883,0.049664035,-0.033604875,0.00095880765,0.05915954,0.019368205,-0.0061273603,-0.019980311,-0.0016816284,0.03320388,-0.04387734,0.01058572,-0.049432527,-0.023712682,0.026243327,-0.0026349653,-0.064489566,0.05708196,-0.0029985849,-0.026039902,-0.016323732,0.035821408,-0.005675396,-0.053166844,0.007876971,0.031226069,0.058693774,-0.013136589,0.024852935,0.04505653,0.049455613,-0.029059984,-0.020965716,0.025346944,0.016717412,0.013918948,-0.063104115,-0.016242784,-0.0062100515,-0.011643416,0.013341281,-0.03783215,-0.011341083,-0.010177606,-0.021330308,-0.019256674,-0.05613003,-0.033187855,0.037740685,0.031767268,-0.031448442,0.0649404,-0.061080042,-0.031194074,-0.031323757,0.024449542
-0.016597182,-0.03580696,0.0058168727,-0.029893836,-0.035845622,-0.026680032,-0.022431565,-0.0013910162,-0.029436663,-0.06769934,-0.02799195,-0.047230948,-0.01949027,0.058090974,0.023000041,0.016839726,-0.0025101213,0.009422239,-0.009827289,-0.032022163,-0.021789633,-0.024139918,0.040490147,-0.049607873,0.04237163,-0.04406266,0.025132876,0.00805614,-0.0052735237,-0.014769205,-0.015835578,0.020656908,-0.016812908,-0.025876874,-0.032272797,-0.016892094,-0.025415268,0.022794876,0.024893932,0.06422978,-0.0068125455,-0.03400755,0.006984834,0.023668608,0.0041842195,0.017513623,-0.04349558,0.010646148,-0.010417154,0.03188398,-0.009791112,-0.0010348775,-0.044483278,-0.06333252,-0.040044196,-0.040266186,-0.06468137,0.0060934597,-0.026859166,-0.048133966,-0.006429675,-0.018180383,-0.03479602,-0.052773844
-0.012561266,0.050104834,0.041749902,-0.016367534,-0.06344941,0.059937213,-0.009836261,0.010996366,0.06255201,-0.016456245,-0.019668043,-0.019999107,-0.002952232,0.039214414,0.020341383,-0.026442751,0.06657285,-0.056778155,-0.059952687,-0.04930295,-0.04383124,-0.038487066,-0.0033413782,0.025439685,-0.030284822,-0.0475808,0.018112035,0.0030851366,0.02774548,-0.04293068,0.056189083,-0.0029333483,-0.011706672,-0.016562447,-0.05581102,0.06073579,0.018590692,-0.0012129215,-0.01041303,-0.019062981,-0.05592192,0.028546494,0.064201504,0.066751175,-0.03291567,-0.018047651,-0.015363251,-0.004629915,-0.015152695,0.01943398,0.017173545,-0.041291013,0.03892322,-0.06521127,-0.060488936,0.01618482,0.0026056245,-0.027299473,0.0047107483,0.019173212,-0.025342057,0.032008164,-0.0036984696,-0.006547503
-0.05070667,0.027877089,-0.008687479,0.066383794,0.02126661,0.028385835,0.052745204,-0.026058856,0.01741423,0.0138116665,0.05182938,0.029321972,-0.011800552,0.03533324,-0.014473421,-0.058055814,0.04269661,-0.010057606,-0.0032528532,-0.0056260694,-0.02505717,0.0385132,-0.027583,0.012706678,0.026845425,-0.016917834,0.026367402,-0.06069123,-0.0022234023,-0.012126952,0.047882095,0.034739174,0.017601443,-0.060916774,0.027142389,0.01815295,-0.020968746,0.030948067,-0.033528384,-0.03145178,0.05904894,-0.057243943,0.008054812,0.013534905,-0.0023294273,0.018479664,0.008048533,0.01541298,0.030696057,0.0025981073,-0.002432372,0.0019080949,0.030012889,0.058665533,-0.045837674,-0.026033817,0.038527586,0.020575177,-0.021035217,-0.062134363,0.004955736,0.042582054,-0.0032593608,0.061398726
0.04515883,0.013919679,-0.014883699,0.022179727,0.04812872,0.03017406,0.052914586,-0.017734233,-0.061121743,-0.048351005,0.017076433,0.05910901,-0.01585256,-0.05318918,-0.011588367,0.008255468,-0.05022348,0.013708881,0.03177006,-0.0014708983,-0.025005389,-0.047979083,-0.02600398,-0.060348913,-0.06413308,0.02683532,-0.028767413,0.0012661059,-0.025354078,-0.0353677,-0.008294674,-0.0077717914,0.019175,-0.018646974,-0.02100774,-0.029808404,0.025009764,0.040930968,0.027337149,0.017890273,-0.012781603,0.0057223346,-0.048363585,0.02535335,-0.018697651,-0.016575485,0.039029207,-0.00432087,0.0019552286,0.022197215,0.01017202,-0.010143489,0.010839343,-0.022557445,0.045529872,-0.0627375,-0.04918539,0.01816724,0.0022890274,-0.040402543,-0.016904362,-0.019737573,0.028106317,-0.00344207
0.009321148,0.05145455,-0.052777834,0.037230883,-0.043571595,-0.041579675,0.058732186,0.03330494,-0.03402755,-0.03313305,0.0067429715,0.019386582,0.009888696,-0.051884126,-0.040164158,-0.029443221,-0.026986653,-0.0027261614,-0.028281987,0.053947914,0.042217456,-0.05933971,0.046860415,0.020854231,-0.051630564,-0.022524137,-0.028862305,0.041667767,0.06283491,0.046339806,-0.0020883915,-0.0589001,-0.050858546,0.059640292,0.02174652,0.0007116456,0.05733971,-0.03446282,0.0310688,0.06420656,-0.007333004,0.062040504,0.0066240793,0.0066368207,0.00213659,0.029492397,-0.020665215,0.01110115,-0.043692466,0.028973397,-0.02544675,-0.008947387,0.02002698,-0.032498486,-0.0050364845,-0.034284,-0.045538913,-0.047035206,0.05150544,0.0010153323,0.0021017145,0.058514148,0.008681359,0.023966305
0.05334583,-0.01585715,0.05628977,-0.010368308,-0.014264043,-0.065138206,0.031255603,-0.01443884,0.056965802,-0.048709366,0.030874835,-0.016021976,0.022897461,0.06473815,-0.024840072,0.030490823,-0.03400642,-0.00017764379,-0.03916886,0.05216775,0.055356815,0.0014159557,0.014521336,0.015089818,-0.0038626948,0.02418687,0.065490626,0.055923324,-0.049267072,-0.032992154,-0.012766856,-0.011483549,-0.0031497888,-0.061127882,-0.050797127,0.011591953,0.03007793,-0.0065473886,0.045551836,0.05221716,0.017412616,-0.014669726,0.0022650992,-0.060279157,0.011348686,0.015832707,-0.026522161,0.068589576,0.01709117,-0.019858029,-0.038057398,0.032218933,0.033273093,-0.0026805957,-0.032750163,0.04194719,0.03161852,0.051883787,-0.051674888,-0.04113065,-0.0038491308,-0.06269167,-0.022629207,0.036113553
0.03965112,0.019045088,-0.04404057,0.00996175,-0.017528402,-0.011198936,0.024883786,0.0073201703,-0.049438104,0.058137678,-0.045874245,-0.028099105,0.031256616,-0.013492417,-0.007816102,-0.0021665173,-0.027962439,-0.009325415,0.03045228,-0.051396728,-0.006159638,-0.018887997,-0.008571953,0.049731527,-0.016331952,0.05401065,-0.04788962,0.033145387,-0.011709088,0.040889725,0.008656377,0.01479714,-0.03342733,-0.03218825,-0.011308162,0.03109955,-0.030756377,-0.065486416,0.029438565,0.06593775,0.026889078,-0.06427803,-0.016689176,0.0014987774,-0.013446939,0.00899441,-0.004879063,-0.01524166,0.06524251,0.03968877,-0.04918678,0.0214564,-0.018370388,0.015227298,-0.044560436,0.032523036,-0.009207486,0.021108085,-0.025844036,-0.031780414,-0.026177904,-0.031173624,-0.04901238,-0.025751946
0.06597071,-0.023131898,0.060448766,-0.005026946,0.007893366,0.041457336,-0.01203165,0.04263112,0.015802084,-0.0060909633,0.02058361,-0.004642117,0.011806799,0.0018156851,-0.040981438,-0.01748171,-0.039201293,0.06431989,-0.028377477,-0.018622816,-0.024516793,-0.038001694,0.012870251,-0.04689349,-0.047907256,0.06619117,-0.021285653,0.0103220595,-0.016657878,-0.008789754,0.028087584,0.014405138,-0.0042403806,0.056363888,-0.012614321,0.0081381705,0.02862818,-0.0066825533,-0.0154063385,-0.061269756,-0.0052200835,0.021088148,-0.051814474,-0.0061167036,0.016526073,0.02505451,0.009044651,0.050209984,0.0014393795,-0.015810724,-0.023808984,0.024517579,0.014738253,0.06631941,-0.0066340966,-0.03376379,0.01008539,0.000527986,-0.030178664,0.0032437122,0.031269804,-0.0076628537,-0.037287828,0.055772055
0.011622893,-0.0119890785,0.0026007744,-0.02749566,0.010206132,-0.017409433,-0.031639636,0.022994105,0.013707251,-0.002956788,-0.02732457,-0.03005082,-0.05072457,0.034305714,-0.040731717,-0.034216035,-0.01557625,-0.00037039322,-0.02293223,-0.02912149,0.011963216,-0.023210628,-0.00516357,0.01102636,-0.025957141,0.0015815092,0.06514233,0.025808027,0.06074853,-0.023180367,-0.044387814,0.00404807,0.02221303,-0.02571519,-0.024367183,-0.005571894,-0.0020035668,0.047634628,-0.010667682,-0.03941236,0.035237357,0.023396308,-0.027269248,-0.023971962,0.057719328,0.04597736,-0.03946161,-0.048639573,-0.01801282,-0.023531849,-0.023160357,-0.0016805367,0.0049605547,0.030660132,0.024576085,0.04060114,0.047416016,-0.039680514,0.008262306,-0.0054936474,0.032832243,0.02814066,-0.0049817413,0.0558263
-0.01790477,0.052803587,-0.009348725,-0.016471764,-0.023302428,-0.0528258,-0.02097702,-0.04629758,0.006639724,0.019091586,-0.023630168,-0.060710862,0.044814464,0.054502107,0.015450365,0.03181786,-0.053175595,-0.0626136,-0.05160772,-0.03185446,0.01436372,-0.042406045,-0.045924164,8.813097e-05,0.018813066,0.021192422,0.03321246,-0.023128832,-0.027313761,0.047348075,-0.036154144,0.028049992,-0.024955219,0.006804971,-0.038570262,-0.013283889,-0.01684339,0.012394309,0.06566915,-0.015257388,0.03163705,0.05913112,-0.03249212,0.061801516,-0.00014762144,-0.05549899,0.04768857,-0.044095255,-0.008904305,0.0020385021,0.019531462,0.046998564,-0.03763849,-0.022963937,-0.040458,0.003621783,-0.027965203,0.044508595,-0.015377738,0.053690214,-0.03430052,-0.023616636,0.0438003,-0.01386775
0.02829844,-0.06456868,-0.025451533,0.03485958,0.0014233207,-0.05734185,-0.028076343,-0.013140599,0.028277349,-0.0026685456,0.03746915,-0.045419753,0.010997485,0.0036762296,-0.002232899,-0.026315901,0.015812231,0.0024975468,0.0018130129,0.056974098,0.027487062,0.031113548,-0.018582193,-0.03205925,0.019919775,0.00041066628,0.032499954,0.015025469,0.05664825,0.021164285,-0.023206217,-0.021361135,0.00012808773,-0.005883904,0.031759843,-0.02497796,-0.025672352,0.004482492,-0.0014529357,0.012680386,-0.057984125,-0.0028568883,-0.016405808,0.009977084,0.011955174,0.026637638,-0.022434622,-0.06574645,0.044154793,0.009631224,0.026046043,-0.06512973,0.028331716,0.019164853,-0.028732153,0.011044991,-0.008293906,-0.00993858,-0.008059952,0.028424917,-0.017666312,-0.05956785,-0.029339783,-0.00019660004
-0.006607006,0.022527834,0.022507526,0.038185004,0.0015475265,-0.009112814,0.01985253,0.06280039,-0.05194631,-0.038517818,0.031655792,-0.053357225,-0.05998167,-0.029791597,-0.05786287,-0.019893935,-0.020652808,-0.043621194,-0.030588578,0.03577492,-0.010070497,-0.0027317954,0.0010426574,-0.00089130586,0.05516088,-0.060948763,0.008133161,-0.04650101,0.038184296,-0.04718293,0.001715017,0.024427248,0.05422901,-0.025390057,-0.025015647,0.026580788,-0.032301024,-0.010553427,-0.054370362,0.020018868,-0.048652824,-0.0043150643,0.026764024,-0.033582013,-0.025051398,-0.03129525,-0.03348574,0.04805756,-0.031014916,-0.03265565,-0.041681662,-0.052028872,-0.029110748,0.022435501,0.027626932,-0.003189049,0.01848733,0.0067277905,0.0045595993,-0.062454484,-0.0216865,-0.006454219,0.024399262,-0.050206363
-0.004789573,-0.033349246,0.034161057,-0.030941933,-0.063398585,0.0059515163,0.043280363,0.066815026,0.039592087,-0.009986581,0.047527876,-0.035757195,-0.0076745083,-0.018060837,0.066496916,-0.03829902,0.008255497,0.057281412,-0.024939831,0.024179269,-0.042655908,0.026927188,0.01981035,0.002135635,-0.058109336,-0.006257171,0.055850755,-0.048198298,-0.020123009,0.060441624,-0.059015043,0.058676727,-0.03920486,0.017578807,-0.0568858,-0.049060464,-0.011774773,0.019065725,0.01068026,0.027266234,-0.03314005,-0.05413201,0.015721401,0.014910894,-0.061027452,0.000527749,-0.036223307,-0.00034680532,0.015328424,0.00461546,0.06804895,0.0016587051,0.011753076,-0.023381347,0.0004591992,0.019138739,-0.023518393,0.060692366,0.028668407,-0.019695317,-0.035756014,0.014388816,-0.0019612336,-0.023957923
0.060825948,-0.018814476,-0.03572007,-0.01943866,0.008349281,-0.038227923,-0.035448544,0.05969256,0.022832595,-0.012055925,0.007930738,-0.04274678,0.016960524,-0.010874485,0.039412253,-0.048458736,-0.0031748854,-0.0043999734,0.005462752,-0.010615772,0.06472254,0.04849738,0.025395898,0.042361297,-0.06417164,-0.021148007,-0.062090594,-0.03944152,0.027647663,-0.030133441,0.045367442,0.007979305,0.052500147,0.0012769203,0.004561827,-0.005545584,-0.016722448,0.019442488,-0.05308202,0.017884817,0.011516695,0.055274516,0.015746739,-0.05042746,-0.039487567,-0.016004426,-0.004626321,0.03228997,0.028771257,0.029556263,-0.02637943,0.035526983,0.030983105,0.031438973,0.05982711,0.0271444,-0.04657138,0.040508006,0.035550095,0.06186249,0.025003877,0.0059536435,0.058269832,0.015093333
-0.020692602,0.01995757,-0.022108765,0.0030557597,-0.0424204,0.0092820125,-0.014137671,-0.049889367,0.01793165,-0.018249745,-0.05161842,-0.0013884241,-0.039406158,0.01677444,0.039818607,-0.04757879,-0.0097841695,-0.06031248,0.054978553,0.056294087,-0.05102076,0.05991825,-0.045848817,0.06456754,-0.027042212,0.060935356,0.05114596,0.026077773,0.035146434,-0.027108865,-0.0030409966,-0.021470275,0.023289727,-0.043441344,-0.03929058,0.0062452853,0.0071700145,-0.0028636435,0.04687442,0.025600651,-0.009112708,-0.033046503,-0.030488735,-0.02936632,-0.01185084,-0.0060813427,0.01970134,-0.008867664,-0.06470091,0.008658081,-0.017270232,0.020163165,-0.021268282,0.018432422,-0.007910124,-0.05819112,-0.0055451104,-0.010976163,0.01895871,-0.04648759,0.039755262,-0.028792042,0.0141017465,0.019419897
